"id","sex","age","rs","fid","agef","daddiff","rsf","mid","agem","mumdiff","rsm"
"kfd3c","m",39.7561645507812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tclq5","m",24.6712322235107,0.819999992847443,NA,NA,NA,NA,"h6ruz",43.6849327087402,19.0136985778809,6
"bivv4","f",19.2027397155762,0.819999992847443,"bynnz",32.0219192504883,12.8191776275635,4,"d1sha",42.8849296569824,23.6821918487549,7
"dx7dg","f",30.6767120361328,2.64000010490417,"bmle3",72.7041091918945,42.0273971557617,3,"yqf1p",37.024658203125,6.34794521331787,3
"ntc3a","f",39.9945220947266,3,"lm10r",69.4904098510742,29.4958896636963,9,"spq5s",61.8400001525879,21.84547996521,3
"fi7iz","m",22.4410953521729,1.63999998569489,"g65o5",70.7041091918945,48.263011932373,8,"eggcw",47.687671661377,25.2465744018555,9
"sg5qo","f",50.3013687133789,8,"h7q8f",82.7123260498047,32.4109573364258,7,"ja82w",75.7068481445312,25.4054794311523,7
"sh5oo","m",34.4986305236816,1.82000005245209,NA,NA,NA,NA,"ldo6h",50.6164398193359,16.1178073883057,5
"w1dnz","m",21.668493270874,0,"qqwmq",69.7013702392578,48.0328750610352,5,"zjnn6",64.6986312866211,43.0301361083984,5
"o0zj4","m",16.7561645507812,0,"ua5zs",50.9917793273926,34.2356147766113,6,NA,NA,NA,NA
"r3er9","f",34.6794509887695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"udxi5","m",46.687671661377,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"sa64d","f",27.6739730834961,1,NA,NA,NA,NA,"oajta",59.6958885192871,32.0219192504883,8
"pgsi1","m",22.2273979187012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mdj1r","m",20.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"q3ch5","m",44.7616424560547,5,NA,NA,NA,NA,NA,NA,NA,NA
"gedxa","m",29.6739730834961,2.64000010490417,"r71dn",59.6958885192871,30.0219173431396,6,"t9ov3",56.6931495666504,27.0191783905029,6
"bbo74","f",71.3890380859375,4,NA,NA,NA,NA,"ircz1",86.7890396118164,15.3999996185303,3
"wcomm","m",24.668493270874,0.819999992847443,"difg7",34.0219192504883,9.35342502593994,6,"wif8n",51.6904106140137,27.0219173431396,7
"vsvec","m",26.5369853973389,0,"dx3a1",58.0410957336426,31.5041103363037,9,"j3a53",59.9232864379883,33.386302947998,9
"cxihe","m",37.6794509887695,5.46000003814697,NA,NA,NA,NA,"gts60",58.689998626709,21.0105476379395,6
"klgps","m",28.6739730834961,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"i3d0a","m",17.8657531738281,0,"bsnmn",60.6958885192871,42.830135345459,7,"ddyp5",55.6931495666504,37.8273963928223,7
"sibam","m",22.7780818939209,0,"pelx6",44.6849327087402,21.9068489074707,7,"h2u4u",42.6849327087402,19.9068489074707,7
"v5viw","m",47.263011932373,7,NA,NA,NA,NA,NA,NA,NA,NA
"znmtn","m",28.6739730834961,0.819999992847443,"r0ujd",61.5534248352051,32.879451751709,8,"goy7c",57.6931495666504,29.0191783905029,5
"qew3c","m",20.668493270874,0,"peio9",62.6986312866211,42.0301361083984,8,NA,NA,NA,NA
"wif8n","f",51.6904106140137,7,NA,NA,NA,NA,NA,NA,NA,NA
"mi1mb","f",28.6739730834961,3.64000010490417,"d1mdm",65.6986312866211,37.024658203125,5,"nyc7c",59.6958885192871,31.0219173431396,5
"st5hd","m",71.7041091918945,3,NA,NA,NA,NA,NA,NA,NA,NA
"jfklq","m",62.6986312866211,NA,"af96q",88.7013702392578,26.0027389526367,5,"e9jof",70.04931640625,7.35068511962891,4
"a9ejv","m",30.6767120361328,1.82000005245209,"yk1g9",58.6958885192871,28.0191783905029,7,"h4a9m",44.0301361083984,13.3534250259399,2
"z4kvj","f",29.6739730834961,1.82000005245209,"bl9vt",71.1342468261719,41.4602737426758,6,"eocnw",59.6958885192871,30.0219173431396,9
"n5lex","m",40.6821899414062,1,NA,NA,NA,NA,NA,NA,NA,NA
"zltms","f",35.6794509887695,1,"bsnmn",60.6958885192871,25.0164375305176,7,"ddyp5",55.6931495666504,20.0136985778809,7
"nfj1a","m",22.9917812347412,1.63999998569489,NA,NA,NA,NA,"yori3",45.216438293457,22.2246570587158,6
"d06wo","m",22.1041088104248,0,"p01rw",54.6931495666504,32.5890426635742,5,"h6ruz",43.6849327087402,21.5808219909668,6
"y7o31","f",25.6712322235107,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"pwfuf","m",22.7452049255371,1.63999998569489,NA,NA,NA,NA,"eggcw",47.687671661377,24.9424648284912,9
"likb1","f",31.3780822753906,2,NA,NA,NA,NA,NA,NA,NA,NA
"vi3sc","f",45.3397254943848,8,NA,NA,NA,NA,NA,NA,NA,NA
"pp3q8","m",20.7452049255371,0,"ka6ve",49.7643852233887,29.0191783905029,5,"bs7le",45.7616424560547,25.0164375305176,5
"mjqyw","m",15.7506847381592,0,NA,NA,NA,NA,"qw8v1",32.6767120361328,16.9260272979736,3
"qaqfp","f",30.6767120361328,4.82000017166138,"d07y8",38.024658203125,7.34794521331787,9,"azw88",48.312328338623,17.6356163024902,7
"m5e5y","m",46.687671661377,7,NA,NA,NA,NA,NA,NA,NA,NA
"nuyml","f",40.6821899414062,9.46000003814697,NA,NA,NA,NA,NA,NA,NA,NA
"y7j89","f",37.7643852233887,6.28000020980835,"lwbau",NA,NA,NA,"tkj0o",74.7808227539062,37.0164375305176,4
"ua5zs","m",50.9917793273926,6,"jregz",92.7178115844727,41.7260284423828,3,"hr8op",83.5534210205078,32.5616455078125,3
"rkr1a","m",20.758903503418,0,NA,NA,NA,NA,"at95q",49.0328750610352,28.2739734649658,3
"zrqgk","f",22.6712322235107,0.819999992847443,"o8clz",42.6849327087402,20.0136985778809,8,NA,NA,NA,NA
"htw98","m",22.4191780090332,0,"wovdr",53.0054779052734,30.5863018035889,11,"jg4s2",52.689998626709,30.2708225250244,9
"hbzir","m",29.5780830383301,2.64000010490417,NA,NA,NA,NA,"xyn1z",46,16.4219169616699,8
"ybfgj","f",35.6794509887695,4,"dx3a1",58.0410957336426,22.361644744873,9,"j3a53",59.9232864379883,24.2438354492188,9
"po8mw","m",31.6821918487549,0,"nsc6f",54.0383567810059,22.356164932251,6,"ntacu",55.6986312866211,24.0164375305176,6
"d1mdm","m",65.6986312866211,5,NA,NA,NA,NA,NA,NA,NA,NA
"up4a0","m",17.8273963928223,0,"ka6ve",49.7643852233887,31.9369869232178,5,"bs7le",45.7616424560547,27.9342460632324,5
"gkwxi","m",38.3397254943848,6,"hzozr",55.0383567810059,16.6986293792725,3,"aprm6",65.5424652099609,27.2027397155762,3
"in5a9","f",28.7506847381592,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"mak28","m",41.6821899414062,7.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"voviu","f",33.9808235168457,5.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"vdk4n","f",25.6712322235107,3.64000010490417,"rv8ce",42.0301361083984,16.3589038848877,7,"o9ut4",45.6849327087402,20.0136985778809,7
"alfki","m",33.6767120361328,0.819999992847443,"yk1g9",58.6958885192871,25.0191783905029,7,"h4a9m",44.0301361083984,10.3534250259399,2
"i64v6","m",45.6684913635254,2.8199999332428,"gsczg",60.0410957336426,14.3726024627686,4,"ubhoo",68.7013702392578,23.0328769683838,4
"w4xqf","m",33.1260261535645,1.63999998569489,"y39j1",58.6958885192871,25.5698623657227,5,"ahb5u",57.6931495666504,24.5671234130859,5
"lwkps","m",45.7753410339355,7.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"lkrrj","m",23.6712322235107,0,"r71dn",59.6958885192871,36.024658203125,6,"t9ov3",56.6931495666504,33.0219192504883,6
"hbqud","m",38.6821899414062,12.460000038147,"dx3a1",58.0410957336426,19.3589038848877,9,"j3a53",59.9232864379883,21.241096496582,9
"h1y9x","f",38.6849327087402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bl7pu","m",31.0219173431396,1,"m2coc",71.7041091918945,40.6821899414062,4,"rotbq",68.7013702392578,37.6794509887695,4
"ubhoo","f",68.7013702392578,4,NA,NA,NA,NA,NA,NA,NA,NA
"j0kvf","m",23.6712322235107,0,"bsnmn",60.6958885192871,37.024658203125,7,"ddyp5",55.6931495666504,32.0219192504883,7
"z7f7p","m",40.6821899414062,4.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"w8nh0","f",22.7452049255371,1.82000005245209,NA,NA,NA,NA,NA,NA,NA,NA
"d30kd","f",27.7999992370605,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"kjlfn","m",23.7616443634033,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"bo52l","m",20.6712322235107,0.819999992847443,"gkwxi",38.3397254943848,17.668493270874,6,"dihfa",38.4219169616699,17.7506847381592,6
"iwhom","f",30.6767120361328,NA,"fs8ry",49.783561706543,19.1068496704102,2,"nwq0q",44.0301361083984,13.3534250259399,2
"av4v0","f",18.668493270874,NA,"k07ai",50.6904106140137,32.0219192504883,9,"gidcz",45.6849327087402,27.0164375305176,9
"djtm0","m",65.6986312866211,8,"f3ixh",72.04931640625,6.35068511962891,7,"j8rcu",22.0136985778809,-43.6849327087402,1
"bj6y3","f",15.7561645507812,0,"rv8ce",42.0301361083984,26.2739734649658,7,"o9ut4",45.6849327087402,29.9287662506104,7
"c862i","m",20.668493270874,0,"jjux9",61.6958885192871,41.0273971557617,8,"x7fgu",58.6958885192871,38.0273971557617,8
"o5yx4","m",23.1315059661865,0.819999992847443,"m9b4g",63.3506851196289,40.2191772460938,6,"hi4t0",55.9452056884766,32.8136978149414,6
"v871o","f",20.6273975372314,1.63999998569489,NA,NA,NA,NA,NA,NA,NA,NA
"b02l0","m",68.1095886230469,11,NA,NA,NA,NA,NA,NA,NA,NA
"q12ak","m",18.668493270874,0,"dx3a1",58.0410957336426,39.3726043701172,9,"j3a53",59.9232864379883,41.2547950744629,9
"fke19","m",29.6739730834961,1.63999998569489,"xx5lt",62.6986312866211,33.024658203125,3,"nt05g",56.6931495666504,27.0191783905029,3
"a0zfk","f",26.76438331604,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"hpzze","m",52.6767120361328,12.6400003433228,NA,NA,NA,NA,NA,NA,NA,NA
"tk810","f",42.4000015258789,7.82000017166138,"h7q8f",82.7123260498047,40.312328338623,7,"ja82w",75.7068481445312,33.3068504333496,7
"b6zhc","m",15.7780818939209,0,"rxrlk",52.2082176208496,36.4301376342773,3,"wve6b",NA,NA,NA
"vjtmu","f",81.5726013183594,5,NA,NA,NA,NA,NA,NA,NA,NA
"veo3p","f",58.5862998962402,4,NA,NA,NA,NA,NA,NA,NA,NA
"bn0dr","m",17.6657543182373,0,NA,NA,NA,NA,"hdl55",36.6794509887695,19.0136985778809,3
"znjt4","f",22.0876712799072,1.63999998569489,"bl9vt",71.1342468261719,49.046573638916,6,"eocnw",59.6958885192871,37.6082191467285,9
"xn760","m",29.6739730834961,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"e8kwg","f",64.6986312866211,3,NA,NA,NA,NA,NA,NA,NA,NA
"ihb1p","m",32.7534255981445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h33ri","f",34.6794509887695,NA,NA,NA,NA,NA,"wwce8",64.6986312866211,30.0191783905029,3
"i4roy","m",19.758903503418,0,"lwkps",45.7753410339355,26.0164375305176,6,"o2zig",36.7698631286621,17.0109596252441,5
"bjwa2","f",40.758903503418,NA,"y4q44",NA,NA,NA,"dtjkw",NA,NA,NA
"qbq2p","f",35.8438339233398,0,"hbl75",67.9534225463867,32.1095886230469,5,"yen44",66.5232849121094,30.6794528961182,5
"q0c8h","f",33.830135345459,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"h3jbi","f",29.7369861602783,3,"j5l7w",74.7068481445312,44.9698638916016,5,"fishc",50.2821922302246,20.5452060699463,5
"iz9pc","f",31.6767120361328,3.8199999332428,"ua5zs",50.9917793273926,19.3150691986084,6,NA,NA,NA,NA
"usedn","f",18.758903503418,0,"kxqvf",39.1506843566895,20.3917808532715,2,NA,NA,NA,NA
"w98hh","f",59.6958885192871,8,"hzozr",55.0383567810059,-4.65753412246704,3,"aprm6",65.5424652099609,5.84657526016235,3
"ns5h6","m",25.6712322235107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nn62d","m",21.668493270874,0,"ydiqo",45.6849327087402,24.0164375305176,3,"mpyu1",42.6849327087402,21.0164375305176,3
"zjnn6","f",64.6986312866211,5,NA,NA,NA,NA,NA,NA,NA,NA
"jg02w","f",24.6712322235107,3.64000010490417,"x3o5o",61.6958885192871,37.024658203125,8,"tlhov",50.8054809570312,26.1342468261719,9
"nike5","m",35.312328338623,1,NA,NA,NA,NA,"oajta",59.6958885192871,24.3835620880127,8
"phitb","f",24.7479457855225,1.63999998569489,"bsnmn",60.6958885192871,35.9479446411133,7,"ddyp5",55.6931495666504,30.9452056884766,7
"a2u4i","f",37.3397254943848,5.46000003814697,NA,NA,NA,NA,NA,NA,NA,NA
"tde4d","m",55.2082176208496,2,NA,NA,NA,NA,NA,NA,NA,NA
"o5q7e","m",16.2000007629395,0,"rh09r",47.4383544921875,31.2383556365967,3,"jc59s",39.1780815124512,22.9780826568604,3
"q3oat","f",27.76438331604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zplg7","m",35.6794509887695,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"x9ptk","f",18.668493270874,0.819999992847443,NA,NA,NA,NA,"sg5qo",53.2999992370605,34.6315078735352,8
"ahpdg","m",30.7506847381592,1.63999998569489,"qqwmq",69.7013702392578,38.95068359375,5,"zjnn6",64.6986312866211,33.9479446411133,5
"y8t6f","m",21.758903503418,1,NA,NA,NA,NA,NA,NA,NA,NA
"cd3i7","m",33.8712310791016,2,"qk8ur",68.0356140136719,34.1643829345703,6,"nbzo2",62.6986312866211,28.8273963928223,3
"lcr80","f",42.6657524108887,8,"a9li1",81.5369873046875,38.8712310791016,8,"siwhu",71.1600036621094,28.4942474365234,8
"jjkpi","f",20.668493270874,0.819999992847443,"i02te",48.687671661377,28.0191783905029,8,"pj6gi",46.687671661377,26.0191783905029,8
"egiy0","m",18.9205474853516,0,"qojbm",45.6849327087402,26.76438331604,7,"tk810",42.4000015258789,23.4794521331787,7
"y5c93","f",23.3589038848877,1.63999998569489,"tc53o",56.0383567810059,32.6794509887695,5,"fmq5b",61.9561653137207,38.5972595214844,5
"gidcz","f",45.6849327087402,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ah95e","m",24.6712322235107,1,"hz6a4",83.7123260498047,59.0410957336426,4,"w2idb",NA,NA,NA
"re6v7","f",21.9232883453369,0,"wovdr",53.0054779052734,31.0821914672852,11,"jg4s2",52.689998626709,30.7667121887207,9
"wez55","f",18.758903503418,0,"vnsnz",67.7013702392578,48.9424667358398,8,"zmak2",67.7013702392578,48.9424667358398,8
"lsphv","f",27.1945209503174,5,NA,NA,NA,NA,NA,NA,NA,NA
"pq18z","m",23.2136993408203,0,"b02l0",68.1095886230469,44.8958892822266,11,"a54cw",62,38.7863006591797,4
"x4g1y","f",28.191780090332,3.46000003814697,"dx3a1",58.0410957336426,29.8493156433105,9,"j3a53",59.9232864379883,31.7315063476562,9
"mg3oj","m",44.0299987792969,0,"rah09",77.0899963378906,33.060001373291,5,"ktlim",78.7300033569336,34.7000007629395,5
"q1i1y","m",26.6739730834961,1.63999998569489,"we03l",61.6958885192871,35.0219192504883,5,"ccjbb",49.687671661377,23.0136985778809,5
"u98gp","m",32.6767120361328,2.64000010490417,"c4u0r",67.7013702392578,35.024658203125,7,"ixics",57.0410957336426,24.3643836975098,7
"bqx1p","m",26.6739730834961,0,"jq61d",47.0986289978027,20.4246578216553,8,NA,NA,NA,NA
"qy2qk","f",19.7424659729004,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"ja82w","f",75.7068481445312,7,NA,NA,NA,NA,NA,NA,NA,NA
"jk2ol","m",48.5972595214844,9.64000034332275,NA,NA,NA,NA,NA,NA,NA,NA
"tt3t6","m",64.6986312866211,4,"xwrdb",82.5534210205078,17.8547954559326,3,NA,NA,NA,NA
"e9y1q","m",29.0630130767822,1.82000005245209,NA,NA,NA,NA,NA,NA,NA,NA
"ogopp","m",17.3643836975098,0,"y39j1",58.6958885192871,41.3315086364746,5,"ahb5u",57.6931495666504,40.3287658691406,5
"bh2nv","m",26.6739730834961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iflao","f",33.6767120361328,0,NA,NA,NA,NA,"flddj",NA,NA,NA
"yp475","m",30.7671241760254,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"dqqec","f",58.0410957336426,0,NA,NA,NA,NA,"ircz1",86.7890396118164,28.7479457855225,3
"kkcmy","m",21.4438362121582,0,"p93uf",57.6931495666504,36.2493133544922,10,"n90qr",38.9068489074707,17.4630146026611,8
"jytlz","f",20.668493270874,0.819999992847443,"sqy4f",NA,NA,NA,NA,NA,NA,NA
"lk1vr","f",15.5972604751587,0,"kt975",52.2246589660645,36.6273956298828,7,NA,NA,NA,NA
"av09l","m",23.4328765869141,0,"zpva5",45.6849327087402,22.2520542144775,6,"pxz8r",42.4876708984375,19.0547943115234,6
"xoon1","f",29.6739730834961,2.64000010490417,"ennjt",70.2958908081055,40.6219177246094,7,"v3eiu",67.2931518554688,37.6191787719727,5
"h9k7e","m",48.687671661377,10.460000038147,NA,NA,NA,NA,NA,NA,NA,NA
"oqe4h","f",31.9260272979736,1,"gkr12",58.4931488037109,26.5671234130859,8,"yh33s",49.2904090881348,17.3643836975098,8
"vw1ir","f",56.6931495666504,5,NA,NA,NA,NA,NA,NA,NA,NA
"l4att","f",22.6000003814697,0,"djtm0",65.6986312866211,43.0986289978027,8,"gapa8",62.6986312866211,40.0986289978027,8
"n8cur","f",41.9424667358398,3.64000010490417,"hz6a4",83.7123260498047,41.7698631286621,4,"ublf6",78.709587097168,36.7671241760254,1
"b73wv","m",35.7698631286621,2,NA,NA,NA,NA,NA,NA,NA,NA
"l0ehp","m",26.76438331604,0,"hpzze",52.6767120361328,25.9123287200928,11,NA,NA,NA,NA
"zpva5","m",45.6849327087402,6,"g55ic",78.5589065551758,32.8739738464355,7,"h539p",70.0383529663086,24.3534240722656,7
"h7z0r","m",37.3068504333496,0,"rah09",77.0904083251953,39.783561706543,5,"ktlim",78.7315063476562,41.4246559143066,5
"oajta","f",59.6958885192871,8,NA,NA,NA,NA,NA,NA,NA,NA
"qy7pn","m",21.758903503418,0,"lwkps",45.7753410339355,24.0164375305176,6,"o2zig",36.7698631286621,15.0109586715698,5
"wkq8p","m",29.76438331604,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"unaom","m",36.7698631286621,5.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"xopwc","f",15.665753364563,NA,"k07ai",50.6904106140137,35.024658203125,9,"gidcz",45.6849327087402,30.0191783905029,9
"fbjfs","m",19.1643829345703,0,"p93uf",57.6931495666504,38.5287666320801,10,"n90qr",38.9068489074707,19.7424659729004,8
"ivi5u","f",32.4109573364258,5.82000017166138,"np17s",53.6904106140137,21.2794513702393,8,"bshlz",47.687671661377,15.2767124176025,3
"dj6nm","m",22.6712322235107,0.819999992847443,"i02te",48.687671661377,26.0164375305176,8,"pj6gi",46.687671661377,24.0164375305176,8
"ynmpc","f",32.9945220947266,5,"m2coc",71.7041091918945,38.7095909118652,4,"rotbq",68.7013702392578,35.7068481445312,4
"at95q","f",49.0328750610352,3,"frfis",69.6109619140625,20.5780830383301,8,"toaz9",37.024658203125,-12.0082187652588,4
"jdako","f",27.6739730834961,2,"np17s",53.6904106140137,26.0164375305176,8,"bshlz",47.687671661377,20.0136985778809,3
"lmr5b","m",21.8109588623047,0,"ns62j",61.5534248352051,39.7424659729004,8,"kbev9",49.5013694763184,27.6904106140137,5
"vwr01","m",31.7616443634033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rotbq","f",68.7013702392578,4,NA,NA,NA,NA,NA,NA,NA,NA
"qfmp3","f",30.6767120361328,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"ddyp5","f",55.6931495666504,7.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"vr4qp","m",49.2356147766113,6.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"vimeg","m",34.3808212280273,0,"rb1sk",62.1863021850586,27.8054790496826,6,"ov36g",56.6931495666504,22.312328338623,6
"ulbi3","m",35.1232872009277,3,"frfis",69.6109619140625,34.4876708984375,8,"toaz9",37.024658203125,1.90136981010437,4
"siyea","f",41.2273979187012,5,"wkvbx",76.7068481445312,35.4794502258301,7,"mzg96",66.7013702392578,25.4739723205566,7
"tlhov","f",50.8054809570312,9,NA,NA,NA,NA,NA,NA,NA,NA
"o7gdi","f",20.9534244537354,2.64000010490417,NA,NA,NA,NA,"p6ihp",35.024658203125,14.0712327957153,3
"okj8c","f",38.7726020812988,4,NA,NA,NA,NA,"m8jcf",81.3835601806641,42.6109580993652,6
"s3vd1","m",38.4876708984375,3.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"xm4ey","m",16.7561645507812,0,"lwkps",45.7753410339355,29.0191783905029,6,"o2zig",36.7698631286621,20.0136985778809,5
"haunt","m",46.7780838012695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"azw88","f",48.312328338623,7,NA,NA,NA,NA,NA,NA,NA,NA
"se3bk","f",29.76438331604,3.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"liaix","f",26.76438331604,2.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"mfuee","m",26.9835624694824,1,"xb4af",51,24.0164375305176,9,"w98hh",59.6958885192871,32.712329864502,8
"bro6u","m",22.6712322235107,0,"we03l",61.6958885192871,39.024658203125,5,"ccjbb",49.687671661377,27.0164375305176,5
"un9py","m",30.4054794311523,1.63999998569489,"lm10r",69.4904098510742,39.0849304199219,9,"spq5s",61.8400001525879,31.4345207214355,3
"pfk04","m",25.6712322235107,0,"dqclv",55.6931495666504,30.0219173431396,9,"huj5c",53.6904106140137,28.0191783905029,9
"cfdrn","m",43.758903503418,6.6399998664856,NA,NA,NA,NA,NA,NA,NA,NA
"vzic6","m",35.6794509887695,0,"p3zo7",54.0356178283691,18.356164932251,4,"pkk0e",55.2000007629395,19.5205478668213,4
"xef2e","m",23.6328773498535,0,NA,NA,NA,NA,"siyea",41.2273979187012,17.5945205688477,5
"yen44","f",66.5232849121094,5,"p7gf1",NA,NA,NA,"yv6mi",NA,NA,NA
"lvjqw","f",22.7616443634033,0.819999992847443,NA,NA,NA,NA,NA,NA,NA,NA
"f36tl","f",31.7671241760254,2.8199999332428,"yv3ox",79.0547943115234,47.287670135498,5,"vjtmu",83.5726013183594,51.8054809570312,5
"zkg9x","f",33.6767120361328,3.8199999332428,NA,NA,NA,NA,"x2ekp",59.2438354492188,25.5671234130859,4
"w04cm","m",25.7616443634033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ba42e","f",18.758903503418,0,"kbpme",51.6904106140137,32.9315071105957,9,"zgmtc",48.687671661377,29.9287662506104,9
"zpjl4","f",34.7698631286621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nol1q","f",23.6712322235107,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"doy24","f",31.0767116546631,2,NA,NA,NA,NA,"wwce8",64.6986312866211,33.6219177246094,3
